land_cover_types,insitu_sm,pgml_sm,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm
10,0.009637500004222,0.043900292366743,0.2391894459724426,0.0746504440903663,0.0508243665099144,0.0497058480978012,0.0643113330006599,0.0333476588129997,0.0210272539407014
10,0.0099166665847102,0.0969935283064842,0.2657943964004516,0.1539069861173629,0.1932149231433868,0.2069437503814697,0.2161418795585632,0.1956194192171096,0.2430799305438995
10,0.0104291667230427,0.0599741451442241,0.2530764639377594,0.100196473300457,0.0838253274559974,0.1065146103501319,0.1135399937629699,0.0628166422247886,0.0645771697163581
10,0.100870833111306,0.0974581092596054,0.4782330095767975,0.2587316632270813,0.2330870628356933,0.1864437609910965,0.1974447965621948,0.1755460798740387,0.2010559439659118
12,0.164691305030947,0.1285368651151657,0.4788765013217926,0.2748086154460907,0.2830229103565216,0.263147622346878,0.2779701352119446,0.2195923328399658,0.300210565328598
12,0.193354167665044,0.148656353354454,0.4864619970321655,0.3080823421478271,0.3490146696567535,0.2956907749176025,0.3031536638736725,0.2227947413921356,0.2757042050361633
12,0.189487500737111,0.1468502730131149,0.4744307100772857,0.2976164221763611,0.3129300475120544,0.2528999447822571,0.2746211290359497,0.2444953620433807,0.2971892356872558
10,0.126979165089627,0.0762574672698974,0.4565514922142029,0.2623618543148041,0.2014933377504348,0.1614499539136886,0.1679452210664749,0.1266140937805175,0.1579027622938156
12,0.0212541668054958,0.0316176451742649,0.2469889670610427,0.1414187252521515,0.0514387227594852,0.0692832320928573,0.0958067327737808,0.0313948690891265,0.0206305123865604
12,0.0193916667097559,0.0446023419499397,0.2438003867864608,0.1396110355854034,0.0529680922627449,0.068469263613224,0.084095612168312,0.0485563687980175,0.0506607256829738
10,0.0174750001169741,0.0139336436986923,0.2422112375497818,0.1268805563449859,0.0691173151135444,0.0692533180117607,0.0857488960027694,0.0409835092723369,0.0464796908199787
