land_cover_types,insitu_sm,pgml_sm,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm
12.0,0.407189582784971,0.432262659072876,0.3918184340000152,0.3123177587985992,0.4548650681972503,0.499087393283844,0.5406513214111328,0.1014770716428756,0.1427655816078186
12.0,0.405166667575638,0.4200267195701599,0.3887498080730438,0.3093718588352203,0.4314692914485931,0.3946109116077423,0.464810699224472,0.3850879669189453,0.3798944056034088
8.0,0.401033335054914,0.4230049550533294,0.3769745528697967,0.3068786561489105,0.4299120903015136,0.4182514548301697,0.4694459438323974,0.2983967065811157,0.407757818698883
8.0,0.380381579461851,0.3957341909408569,0.3476960957050323,0.2898426949977875,0.3660924434661865,0.3503497540950775,0.465321272611618,0.3023255169391632,0.2899258434772491
8.0,0.22219069579313,0.2350547611713409,0.2796045839786529,0.264092355966568,0.1978093981742859,0.2005106955766677,0.2050594538450241,0.1458295285701751,0.1667226105928421
12.0,0.219947916145126,0.2300382554531097,0.2618106305599212,0.2607612609863281,0.1639700531959533,0.1990217864513397,0.2008526623249054,0.1315177530050277,0.1505172848701477
12.0,0.207833334803581,0.2207450568675995,0.2440513968467712,0.2610217630863189,0.163761705160141,0.2058067470788955,0.204545646905899,0.1391707956790924,0.1609546244144439
12.0,0.283804545687004,0.3038931488990783,0.3309673070907593,0.2748728692531585,0.2224133312702179,0.276784747838974,0.2859040200710296,0.156702235341072,0.1969664543867111
12.0,0.332704652187436,0.3089164793491363,0.3830315172672272,0.2862448692321777,0.2419195920228958,0.3226687908172607,0.3171851933002472,0.2049155980348587,0.2403637766838073
12.0,0.330722918113073,0.2903509140014648,0.3573462069034576,0.2803550958633423,0.2268202602863311,0.2788580656051636,0.2888477444648742,0.1893522441387176,0.3319193124771118
12.0,0.277539582302173,0.2810150980949402,0.3297831118106842,0.2763578295707702,0.2093622237443924,0.2446745336055755,0.2464568614959716,0.1774315685033798,0.2429883778095245
9.0,0.243735418034097,0.2562527656555176,0.3075751662254333,0.2671896517276764,0.199816420674324,0.2536642551422119,0.2513574361801147,0.1786711066961288,0.2498855590820312
1.0,0.228122915762166,0.2269292771816253,0.2938008606433868,0.2597088515758514,0.1738883852958679,0.2197384685277938,0.2177395224571228,0.1499022394418716,0.1940366774797439
5.0,0.209731250380476,0.2235333919525146,0.2842501699924469,0.2644793689250946,0.164529800415039,0.2017646878957748,0.2012770324945449,0.1400982737541198,0.2003234922885894
5.0,0.172677081078291,0.1701539605855941,0.2277843952178955,0.244591012597084,0.1064437925815582,0.1480729132890701,0.1510739773511886,0.0918184742331504,0.0985137522220611
5.0,0.161591666440169,0.1624432653188705,0.2141260951757431,0.243809625506401,0.0862322226166725,0.121951550245285,0.1261312365531921,0.0325904935598373,0.1398358047008514
4.0,0.152749999426305,0.1581393331289291,0.1978315711021423,0.2229544520378112,0.0582455955445766,0.1380479484796524,0.1486729383468628,0.0397429727017879,0.0959196761250495
10.0,0.126920832631489,0.1436759233474731,0.1603766232728958,0.2101331502199173,0.0522352866828441,0.1093336641788482,0.1170490309596061,0.0698487684130668,0.0823084190487861
10.0,0.271612500150998,0.2745346426963806,0.3112771511077881,0.2527519166469574,0.1582257896661758,0.19809590280056,0.2086703181266784,0.1584355235099792,0.1675771325826645
10.0,0.230122916089992,0.1758739650249481,0.2599829435348511,0.2363032549619674,0.103323295712471,0.1451251953840255,0.1477384567260742,0.0988220795989036,0.1503646969795227
10.0,0.176224997577568,0.1780931055545807,0.3012510240077972,0.2413097321987152,0.1144262254238128,0.1640656143426895,0.1678815484046936,0.1079968586564064,0.1573839485645294
10.0,0.156006250840922,0.1696117967367172,0.2758241891860962,0.2370888143777847,0.1077990159392356,0.1428732424974441,0.145243689417839,0.0991224572062492,0.1207007020711898
10.0,0.177372338606956,0.2371569573879242,0.3014565110206604,0.2434951663017273,0.152786836028099,0.2530737221240997,0.2390861362218856,0.1606215089559555,0.2562944293022156
2.0,0.140475001496573,0.1645010560750961,0.2516809701919555,0.2275827825069427,0.1137770339846611,0.1799992620944976,0.1831196248531341,0.0980265438556671,0.1301309317350387
10.0,0.128845831844956,0.1412101089954376,0.214520663022995,0.2203641831874847,0.0889211297035217,0.1541648209095001,0.1622523665428161,0.0792882815003395,0.0917081236839294
10.0,0.121724999044091,0.1260650157928466,0.197268858551979,0.2012213170528412,0.074903093278408,0.1239924952387809,0.1363520920276641,0.0755795314908027,0.0934171602129936
10.0,0.115391666690509,0.1257270276546478,0.1769575178623199,0.2105226665735244,0.072545126080513,0.1204813420772552,0.12492486089468,0.057132676243782,0.0809350907802581
10.0,0.301512499650319,0.3033328652381897,0.3858227133750915,0.2857551276683807,0.2304385006427765,0.3044170141220093,0.2843303382396698,0.2284082621335983,0.2775048017501831
10.0,0.312679170320431,0.2996565103530884,0.3726195693016052,0.2799654901027679,0.2504566311836242,0.2993002533912658,0.2932288646697998,0.2373514175415039,0.2579424381256103
10.0,0.212275000909964,0.2449945509433746,0.2948765754699707,0.2670951187610626,0.1684728413820266,0.2616679072380066,0.2382008731365203,0.1939104944467544,0.1791741698980331
10.0,0.196268085469591,0.2015280425548553,0.2699037194252014,0.251607596874237,0.1382945626974105,0.1968506872653961,0.1906558573246002,0.1368374079465866,0.1828974336385727
